idx,coord_y,coord_x,tumor_patch,center_tumor_patch,wsi,slide_name,hospital
206988,126720,19904,1,1,camelyon16_train_tumor_054,tumor_054,0
95432,110080,30208,1,1,camelyon16_train_tumor_054,tumor_054,0
72179,116096,70976,1,1,camelyon16_train_tumor_054,tumor_054,0
244122,77312,33920,1,1,camelyon16_train_tumor_054,tumor_054,0
47087,98432,64704,1,1,camelyon16_train_tumor_054,tumor_054,0
119107,99968,64128,1,1,camelyon16_train_tumor_054,tumor_054,0
186735,120832,64768,1,1,camelyon16_train_tumor_054,tumor_054,0
155331,117440,21440,1,1,camelyon16_train_tumor_054,tumor_054,0
117712,123328,25088,1,1,camelyon16_train_tumor_054,tumor_054,0
244670,60864,38144,1,1,camelyon16_train_tumor_054,tumor_054,0
9384,75264,52992,1,1,camelyon16_train_tumor_054,tumor_054,0
46780,100160,49472,1,1,camelyon16_train_tumor_054,tumor_054,0
237490,109568,22272,1,1,camelyon16_train_tumor_054,tumor_054,0
86179,126400,26496,1,1,camelyon16_train_tumor_054,tumor_054,0
23884,105536,15616,1,1,camelyon16_train_tumor_054,tumor_054,0
13311,101056,64256,1,1,camelyon16_train_tumor_054,tumor_054,0
20301,75456,35456,1,1,camelyon16_train_tumor_054,tumor_054,0
178901,117184,64192,1,1,camelyon16_train_tumor_054,tumor_054,0
133265,117696,14912,1,1,camelyon16_train_tumor_054,tumor_054,0
141962,121280,16768,1,1,camelyon16_train_tumor_054,tumor_054,0
96562,112192,25152,1,1,camelyon16_train_tumor_054,tumor_054,0
134991,108096,19904,1,1,camelyon16_train_tumor_054,tumor_054,0
220824,107648,19392,1,1,camelyon16_train_tumor_054,tumor_054,0
250484,102784,55616,1,1,camelyon16_train_tumor_054,tumor_054,0
755,75968,45696,1,1,camelyon16_train_tumor_054,tumor_054,0
62470,60544,46592,1,1,camelyon16_train_tumor_054,tumor_054,0
57894,108352,57088,1,1,camelyon16_train_tumor_054,tumor_054,0
92568,64576,47552,1,1,camelyon16_train_tumor_054,tumor_054,0
55390,103616,14784,1,1,camelyon16_train_tumor_054,tumor_054,0
152749,120192,61696,1,1,camelyon16_train_tumor_054,tumor_054,0
195559,93248,64640,1,1,camelyon16_train_tumor_054,tumor_054,0
12318,112192,68736,1,1,camelyon16_train_tumor_054,tumor_054,0
35920,106560,18048,1,1,camelyon16_train_tumor_054,tumor_054,0
27966,65536,34240,1,1,camelyon16_train_tumor_054,tumor_054,0
121059,110208,11712,1,1,camelyon16_train_tumor_054,tumor_054,0
73292,91712,59648,1,1,camelyon16_train_tumor_054,tumor_054,0
183140,124352,30080,1,1,camelyon16_train_tumor_054,tumor_054,0
154717,64064,50304,1,1,camelyon16_train_tumor_054,tumor_054,0
144083,122752,26880,1,1,camelyon16_train_tumor_054,tumor_054,0
28434,62912,50624,1,1,camelyon16_train_tumor_054,tumor_054,0
15130,120320,66176,1,1,camelyon16_train_tumor_054,tumor_054,0
151117,109504,71168,1,1,camelyon16_train_tumor_054,tumor_054,0
232743,107584,62336,1,1,camelyon16_train_tumor_054,tumor_054,0
253972,92224,56768,1,1,camelyon16_train_tumor_054,tumor_054,0
118908,63488,41088,1,1,camelyon16_train_tumor_054,tumor_054,0
198196,65600,41088,1,1,camelyon16_train_tumor_054,tumor_054,0
60832,72896,36992,1,1,camelyon16_train_tumor_054,tumor_054,0
177813,120320,22080,1,1,camelyon16_train_tumor_054,tumor_054,0
247620,120512,19200,1,1,camelyon16_train_tumor_054,tumor_054,0
136104,104192,20992,1,1,camelyon16_train_tumor_054,tumor_054,0
161682,106368,67264,1,1,camelyon16_train_tumor_054,tumor_054,0
227884,75712,47360,1,1,camelyon16_train_tumor_054,tumor_054,0
35424,107712,72448,1,1,camelyon16_train_tumor_054,tumor_054,0
140306,120768,24704,1,1,camelyon16_train_tumor_054,tumor_054,0
218025,109952,70400,1,1,camelyon16_train_tumor_054,tumor_054,0
179638,60800,45696,1,1,camelyon16_train_tumor_054,tumor_054,0
59178,119360,22400,1,1,camelyon16_train_tumor_054,tumor_054,0
33054,64448,55168,1,1,camelyon16_train_tumor_054,tumor_054,0
213915,61248,44800,1,1,camelyon16_train_tumor_054,tumor_054,0
183329,113856,24512,1,1,camelyon16_train_tumor_054,tumor_054,0
253958,61440,52608,1,1,camelyon16_train_tumor_054,tumor_054,0
93154,56512,43904,1,1,camelyon16_train_tumor_054,tumor_054,0
235604,67840,49728,1,1,camelyon16_train_tumor_054,tumor_054,0
11632,113280,58304,1,1,camelyon16_train_tumor_054,tumor_054,0
241099,63872,52160,1,1,camelyon16_train_tumor_054,tumor_054,0
159950,114624,12800,1,1,camelyon16_train_tumor_054,tumor_054,0
76271,99008,69056,1,1,camelyon16_train_tumor_054,tumor_054,0
177902,91776,43328,1,1,camelyon16_train_tumor_054,tumor_054,0
231996,110016,72896,1,1,camelyon16_train_tumor_054,tumor_054,0
56184,102208,55104,1,1,camelyon16_train_tumor_054,tumor_054,0
245654,108544,20288,1,1,camelyon16_train_tumor_054,tumor_054,0
171661,121216,27776,1,1,camelyon16_train_tumor_054,tumor_054,0
177191,102528,49088,1,1,camelyon16_train_tumor_054,tumor_054,0
119564,69952,42816,1,1,camelyon16_train_tumor_054,tumor_054,0
236720,116544,15552,1,1,camelyon16_train_tumor_054,tumor_054,0
39723,61248,42176,1,1,camelyon16_train_tumor_054,tumor_054,0
252306,93120,69760,1,1,camelyon16_train_tumor_054,tumor_054,0
144607,101696,59840,1,1,camelyon16_train_tumor_054,tumor_054,0
43350,114880,19200,1,1,camelyon16_train_tumor_054,tumor_054,0
203357,96832,64256,1,1,camelyon16_train_tumor_054,tumor_054,0
37667,114368,61248,1,1,camelyon16_train_tumor_054,tumor_054,0
68912,70016,38464,1,1,camelyon16_train_tumor_054,tumor_054,0
251100,106624,22080,1,1,camelyon16_train_tumor_054,tumor_054,0
225665,62144,45760,1,1,camelyon16_train_tumor_054,tumor_054,0
17032,69888,40832,1,1,camelyon16_train_tumor_054,tumor_054,0
108815,105664,60544,1,1,camelyon16_train_tumor_054,tumor_054,0
250980,118080,24576,1,1,camelyon16_train_tumor_054,tumor_054,0
67794,121792,21632,1,1,camelyon16_train_tumor_054,tumor_054,0
192725,111168,65856,1,1,camelyon16_train_tumor_054,tumor_054,0
150687,100736,51648,1,1,camelyon16_train_tumor_054,tumor_054,0
3028,101440,73024,1,1,camelyon16_train_tumor_054,tumor_054,0
29307,75520,30144,1,1,camelyon16_train_tumor_054,tumor_054,0
258643,108224,21568,1,1,camelyon16_train_tumor_054,tumor_054,0
57811,107008,21312,1,1,camelyon16_train_tumor_054,tumor_054,0
106974,94464,62848,1,1,camelyon16_train_tumor_054,tumor_054,0
135062,104256,19328,1,1,camelyon16_train_tumor_054,tumor_054,0
13837,124544,22336,1,1,camelyon16_train_tumor_054,tumor_054,0
157644,89472,61888,1,1,camelyon16_train_tumor_054,tumor_054,0
34907,64832,52352,1,1,camelyon16_train_tumor_054,tumor_054,0
4750,123008,23104,1,1,camelyon16_train_tumor_054,tumor_054,0
106506,108736,70976,1,1,camelyon16_train_tumor_054,tumor_054,0
167652,115136,65472,1,1,camelyon16_train_tumor_054,tumor_054,0
108207,60352,45696,1,1,camelyon16_train_tumor_054,tumor_054,0
214592,108992,23168,1,1,camelyon16_train_tumor_054,tumor_054,0
185256,105408,17728,1,1,camelyon16_train_tumor_054,tumor_054,0
229008,98496,64448,1,1,camelyon16_train_tumor_054,tumor_054,0
192164,107776,61120,1,1,camelyon16_train_tumor_054,tumor_054,0
236345,107328,21888,1,1,camelyon16_train_tumor_054,tumor_054,0
45646,116032,70912,1,1,camelyon16_train_tumor_054,tumor_054,0
39044,102144,66880,1,1,camelyon16_train_tumor_054,tumor_054,0
137954,108160,72384,1,1,camelyon16_train_tumor_054,tumor_054,0
151217,101312,60224,1,1,camelyon16_train_tumor_054,tumor_054,0
253073,119552,13632,1,1,camelyon16_train_tumor_054,tumor_054,0
240464,118528,16960,1,1,camelyon16_train_tumor_054,tumor_054,0
246962,118272,68864,1,1,camelyon16_train_tumor_054,tumor_054,0
75751,92928,43904,1,1,camelyon16_train_tumor_054,tumor_054,0
15141,108544,65344,1,1,camelyon16_train_tumor_054,tumor_054,0
226246,75584,32896,1,1,camelyon16_train_tumor_054,tumor_054,0
134849,103616,14656,1,1,camelyon16_train_tumor_054,tumor_054,0
122978,125696,28480,1,1,camelyon16_train_tumor_054,tumor_054,0
82214,72128,54656,1,1,camelyon16_train_tumor_054,tumor_054,0
109313,80448,44672,1,1,camelyon16_train_tumor_054,tumor_054,0
132713,107840,68224,1,1,camelyon16_train_tumor_054,tumor_054,0
225051,63744,35328,1,1,camelyon16_train_tumor_054,tumor_054,0
12754,115968,18368,1,1,camelyon16_train_tumor_054,tumor_054,0
205683,114560,22720,1,1,camelyon16_train_tumor_054,tumor_054,0
176840,74496,31232,1,1,camelyon16_train_tumor_054,tumor_054,0
61965,103488,50432,1,1,camelyon16_train_tumor_054,tumor_054,0
109956,72384,29696,1,1,camelyon16_train_tumor_054,tumor_054,0
160819,75712,47296,1,1,camelyon16_train_tumor_054,tumor_054,0
252106,101056,62272,1,1,camelyon16_train_tumor_054,tumor_054,0
240635,90304,63232,1,1,camelyon16_train_tumor_054,tumor_054,0
52826,116992,13504,1,1,camelyon16_train_tumor_054,tumor_054,0
206502,71744,36096,1,1,camelyon16_train_tumor_054,tumor_054,0
222582,116864,58816,1,1,camelyon16_train_tumor_054,tumor_054,0
234938,88832,64384,1,1,camelyon16_train_tumor_054,tumor_054,0
259878,105088,14784,1,1,camelyon16_train_tumor_054,tumor_054,0
197393,88832,41536,1,1,camelyon16_train_tumor_054,tumor_054,0
21595,102336,64448,1,1,camelyon16_train_tumor_054,tumor_054,0
61404,110976,18752,1,1,camelyon16_train_tumor_054,tumor_054,0
234411,72896,35968,1,1,camelyon16_train_tumor_054,tumor_054,0
53304,115136,31360,1,1,camelyon16_train_tumor_054,tumor_054,0
68903,65920,47808,1,1,camelyon16_train_tumor_054,tumor_054,0
101924,114496,65984,1,1,camelyon16_train_tumor_054,tumor_054,0
178444,66816,46208,1,1,camelyon16_train_tumor_054,tumor_054,0
8860,63296,35968,1,1,camelyon16_train_tumor_054,tumor_054,0
202176,89792,64000,1,1,camelyon16_train_tumor_054,tumor_054,0
12819,113536,63232,1,1,camelyon16_train_tumor_054,tumor_054,0
196963,99456,70080,1,1,camelyon16_train_tumor_054,tumor_054,0
79350,119744,28864,1,1,camelyon16_train_tumor_054,tumor_054,0
20465,77056,45696,1,1,camelyon16_train_tumor_054,tumor_054,0
16818,110848,11904,1,1,camelyon16_train_tumor_054,tumor_054,0
164256,63360,55040,1,1,camelyon16_train_tumor_054,tumor_054,0
169309,99456,72832,1,1,camelyon16_train_tumor_054,tumor_054,0
149576,117824,17152,1,1,camelyon16_train_tumor_054,tumor_054,0
64260,105728,70784,1,1,camelyon16_train_tumor_054,tumor_054,0
35906,69440,55488,1,1,camelyon16_train_tumor_054,tumor_054,0
242179,58432,40832,1,1,camelyon16_train_tumor_054,tumor_054,0
220000,111232,67840,1,1,camelyon16_train_tumor_054,tumor_054,0
233128,111168,18048,1,1,camelyon16_train_tumor_054,tumor_054,0
63675,98880,65344,1,1,camelyon16_train_tumor_054,tumor_054,0
157034,124480,27712,1,1,camelyon16_train_tumor_054,tumor_054,0
259011,118976,66112,1,1,camelyon16_train_tumor_054,tumor_054,0
16859,101184,74368,1,1,camelyon16_train_tumor_054,tumor_054,0
76459,66944,48512,1,1,camelyon16_train_tumor_054,tumor_054,0
13979,110144,66496,1,1,camelyon16_train_tumor_054,tumor_054,0
146601,96576,55168,1,1,camelyon16_train_tumor_054,tumor_054,0
192675,110272,32128,1,1,camelyon16_train_tumor_054,tumor_054,0
86351,81856,48704,1,1,camelyon16_train_tumor_054,tumor_054,0
69909,71296,54656,1,1,camelyon16_train_tumor_054,tumor_054,0
253982,106688,65280,1,1,camelyon16_train_tumor_054,tumor_054,0
14111,67968,37376,1,1,camelyon16_train_tumor_054,tumor_054,0
245183,122048,19456,1,1,camelyon16_train_tumor_054,tumor_054,0
212226,91840,64768,1,1,camelyon16_train_tumor_054,tumor_054,0
108948,114240,28352,1,1,camelyon16_train_tumor_054,tumor_054,0
59006,104320,18944,1,1,camelyon16_train_tumor_054,tumor_054,0
332,118464,16064,1,1,camelyon16_train_tumor_054,tumor_054,0
208266,112192,75136,1,1,camelyon16_train_tumor_054,tumor_054,0
239837,91712,65088,1,1,camelyon16_train_tumor_054,tumor_054,0
20357,111872,70592,1,1,camelyon16_train_tumor_054,tumor_054,0
135636,78592,31168,1,1,camelyon16_train_tumor_054,tumor_054,0
107759,85952,41600,1,1,camelyon16_train_tumor_054,tumor_054,0
117892,80576,47360,1,1,camelyon16_train_tumor_054,tumor_054,0
61212,99072,72192,1,1,camelyon16_train_tumor_054,tumor_054,0
40755,74816,54656,1,1,camelyon16_train_tumor_054,tumor_054,0
104715,56512,40704,1,1,camelyon16_train_tumor_054,tumor_054,0
110579,102272,58240,1,1,camelyon16_train_tumor_054,tumor_054,0
212272,74752,54400,1,1,camelyon16_train_tumor_054,tumor_054,0
238107,121536,27584,1,1,camelyon16_train_tumor_054,tumor_054,0
133075,88704,62208,1,1,camelyon16_train_tumor_054,tumor_054,0
86662,185280,60608,1,1,camelyon16_train_tumor_055,tumor_055,0
246931,175808,61248,1,1,camelyon16_train_tumor_055,tumor_055,0
179718,174464,62080,1,1,camelyon16_train_tumor_055,tumor_055,0
9886,172992,65984,1,1,camelyon16_train_tumor_055,tumor_055,0
51030,182272,62208,1,1,camelyon16_train_tumor_055,tumor_055,0
151654,183744,59840,1,1,camelyon16_train_tumor_055,tumor_055,0
232640,179712,57280,1,1,camelyon16_train_tumor_055,tumor_055,0
105463,183168,58624,1,1,camelyon16_train_tumor_055,tumor_055,0
125779,181696,61888,1,1,camelyon16_train_tumor_055,tumor_055,0
241767,185344,57856,1,1,camelyon16_train_tumor_055,tumor_055,0
257327,178496,63104,1,1,camelyon16_train_tumor_055,tumor_055,0
133032,175616,66432,1,1,camelyon16_train_tumor_055,tumor_055,0
227304,180672,65792,1,1,camelyon16_train_tumor_055,tumor_055,0
200554,181696,66816,1,1,camelyon16_train_tumor_055,tumor_055,0
9367,147072,61824,1,1,camelyon16_train_tumor_055,tumor_055,0
164806,140544,68480,1,1,camelyon16_train_tumor_055,tumor_055,0
40938,137024,62976,1,1,camelyon16_train_tumor_055,tumor_055,0
101212,181760,68480,1,1,camelyon16_train_tumor_055,tumor_055,0
219615,185280,58240,1,1,camelyon16_train_tumor_055,tumor_055,0
5834,179840,65216,1,1,camelyon16_train_tumor_055,tumor_055,0
147654,183488,65984,1,1,camelyon16_train_tumor_055,tumor_055,0
118308,170624,59776,1,1,camelyon16_train_tumor_055,tumor_055,0
172082,178240,57280,1,1,camelyon16_train_tumor_055,tumor_055,0
147079,178112,56576,1,1,camelyon16_train_tumor_055,tumor_055,0
167179,176000,63168,1,1,camelyon16_train_tumor_055,tumor_055,0
218958,187392,64768,1,1,camelyon16_train_tumor_055,tumor_055,0
150146,176768,71040,1,1,camelyon16_train_tumor_055,tumor_055,0
99000,176896,62720,1,1,camelyon16_train_tumor_055,tumor_055,0
198660,184448,62592,1,1,camelyon16_train_tumor_055,tumor_055,0
242959,185920,67840,1,1,camelyon16_train_tumor_055,tumor_055,0
623,174592,68096,1,1,camelyon16_train_tumor_055,tumor_055,0
63603,173760,59584,1,1,camelyon16_train_tumor_055,tumor_055,0
8001,180224,60544,1,1,camelyon16_train_tumor_055,tumor_055,0
193929,179136,61440,1,1,camelyon16_train_tumor_055,tumor_055,0
253957,186432,63232,1,1,camelyon16_train_tumor_055,tumor_055,0
144841,186112,60608,1,1,camelyon16_train_tumor_055,tumor_055,0
191625,178688,72320,1,1,camelyon16_train_tumor_055,tumor_055,0
54464,177216,70912,1,1,camelyon16_train_tumor_055,tumor_055,0
27479,173312,72064,1,1,camelyon16_train_tumor_055,tumor_055,0
218967,173312,67200,1,1,camelyon16_train_tumor_055,tumor_055,0
208265,144768,63616,1,1,camelyon16_train_tumor_055,tumor_055,0
8205,182016,58048,1,1,camelyon16_train_tumor_055,tumor_055,0
9356,180032,65152,1,1,camelyon16_train_tumor_055,tumor_055,0
14024,186880,65472,1,1,camelyon16_train_tumor_055,tumor_055,0
37239,172928,66112,1,1,camelyon16_train_tumor_055,tumor_055,0
162441,184896,68736,1,1,camelyon16_train_tumor_055,tumor_055,0
86687,168896,34432,1,1,camelyon16_train_tumor_055,tumor_055,0
103147,172992,56704,1,1,camelyon16_train_tumor_055,tumor_055,0
52135,172928,65344,1,1,camelyon16_train_tumor_055,tumor_055,0
139504,183552,59392,1,1,camelyon16_train_tumor_055,tumor_055,0
24952,171008,60928,1,1,camelyon16_train_tumor_055,tumor_055,0
177338,170944,56512,1,1,camelyon16_train_tumor_055,tumor_055,0
105911,182656,56192,1,1,camelyon16_train_tumor_055,tumor_055,0
170414,185536,61696,1,1,camelyon16_train_tumor_055,tumor_055,0
49604,144832,68096,1,1,camelyon16_train_tumor_055,tumor_055,0
132997,171776,59264,1,1,camelyon16_train_tumor_055,tumor_055,0
100863,185088,57280,1,1,camelyon16_train_tumor_055,tumor_055,0
109458,173696,68480,1,1,camelyon16_train_tumor_055,tumor_055,0
248517,168064,35712,1,1,camelyon16_train_tumor_055,tumor_055,0
43956,184896,70016,1,1,camelyon16_train_tumor_055,tumor_055,0
202859,185856,68864,1,1,camelyon16_train_tumor_055,tumor_055,0
94725,181952,61888,1,1,camelyon16_train_tumor_055,tumor_055,0
43129,184832,66560,1,1,camelyon16_train_tumor_055,tumor_055,0
64779,174592,55872,1,1,camelyon16_train_tumor_055,tumor_055,0
110411,182016,66368,1,1,camelyon16_train_tumor_055,tumor_055,0
238792,171520,68736,1,1,camelyon16_train_tumor_055,tumor_055,0
155667,174592,61376,1,1,camelyon16_train_tumor_055,tumor_055,0
26926,181440,66176,1,1,camelyon16_train_tumor_055,tumor_055,0
34896,144384,65280,1,1,camelyon16_train_tumor_055,tumor_055,0
13170,180160,61376,1,1,camelyon16_train_tumor_055,tumor_055,0
206440,180096,66112,1,1,camelyon16_train_tumor_055,tumor_055,0
33731,177536,55872,1,1,camelyon16_train_tumor_055,tumor_055,0
238085,146048,63936,1,1,camelyon16_train_tumor_055,tumor_055,0
56573,182080,55872,1,1,camelyon16_train_tumor_055,tumor_055,0
233039,177536,65536,1,1,camelyon16_train_tumor_055,tumor_055,0
112226,174656,67392,1,1,camelyon16_train_tumor_055,tumor_055,0
147594,170240,64384,1,1,camelyon16_train_tumor_055,tumor_055,0
94283,176960,69568,1,1,camelyon16_train_tumor_055,tumor_055,0
93842,183616,58112,1,1,camelyon16_train_tumor_055,tumor_055,0
122270,171776,56192,1,1,camelyon16_train_tumor_055,tumor_055,0
87928,172480,59904,1,1,camelyon16_train_tumor_055,tumor_055,0
75775,176128,60544,1,1,camelyon16_train_tumor_055,tumor_055,0
242763,147008,61120,1,1,camelyon16_train_tumor_055,tumor_055,0
226719,177536,66496,1,1,camelyon16_train_tumor_055,tumor_055,0
36114,179968,56064,1,1,camelyon16_train_tumor_055,tumor_055,0
175091,184000,71040,1,1,camelyon16_train_tumor_055,tumor_055,0
242738,179008,64960,1,1,camelyon16_train_tumor_055,tumor_055,0
25606,178368,62080,1,1,camelyon16_train_tumor_055,tumor_055,0
10405,174336,66816,1,1,camelyon16_train_tumor_055,tumor_055,0
119560,177536,62336,1,1,camelyon16_train_tumor_055,tumor_055,0
84588,171520,68736,1,1,camelyon16_train_tumor_055,tumor_055,0
212100,173184,70016,1,1,camelyon16_train_tumor_055,tumor_055,0
52905,185216,60672,1,1,camelyon16_train_tumor_055,tumor_055,0
44548,180352,70144,1,1,camelyon16_train_tumor_055,tumor_055,0
82287,185152,70528,1,1,camelyon16_train_tumor_055,tumor_055,0
237384,175616,62208,1,1,camelyon16_train_tumor_055,tumor_055,0
57851,182272,65152,1,1,camelyon16_train_tumor_055,tumor_055,0
225015,179776,63040,1,1,camelyon16_train_tumor_055,tumor_055,0
73423,178432,70720,1,1,camelyon16_train_tumor_055,tumor_055,0
195172,176768,63488,1,1,camelyon16_train_tumor_055,tumor_055,0
184334,170752,65856,1,1,camelyon16_train_tumor_055,tumor_055,0
40932,174208,70208,1,1,camelyon16_train_tumor_055,tumor_055,0
80935,179520,57472,1,1,camelyon16_train_tumor_055,tumor_055,0
12204,129664,83776,1,1,camelyon16_train_tumor_056,tumor_056,0
71176,129408,84416,1,1,camelyon16_train_tumor_056,tumor_056,0
1957,129216,87104,1,1,camelyon16_train_tumor_056,tumor_056,0
238153,128768,83136,1,1,camelyon16_train_tumor_056,tumor_056,0
62013,84864,58176,1,1,camelyon16_train_tumor_056,tumor_056,0
103075,131712,81728,1,1,camelyon16_train_tumor_056,tumor_056,0
29129,128576,83008,1,1,camelyon16_train_tumor_056,tumor_056,0
62970,131136,85632,1,1,camelyon16_train_tumor_056,tumor_056,0
99496,131584,82624,1,1,camelyon16_train_tumor_056,tumor_056,0
259934,130752,83200,1,1,camelyon16_train_tumor_056,tumor_056,0
40891,85760,55744,1,1,camelyon16_train_tumor_056,tumor_056,0
70748,86720,62272,1,1,camelyon16_train_tumor_056,tumor_056,0
129896,85184,58496,1,1,camelyon16_train_tumor_056,tumor_056,0
3636,131136,77888,1,1,camelyon16_train_tumor_056,tumor_056,0
194505,86208,58496,1,1,camelyon16_train_tumor_056,tumor_056,0
70612,130816,85248,1,1,camelyon16_train_tumor_056,tumor_056,0
46283,131264,78464,1,1,camelyon16_train_tumor_056,tumor_056,0
40919,130112,81280,1,1,camelyon16_train_tumor_056,tumor_056,0
195006,131840,79104,1,1,camelyon16_train_tumor_056,tumor_056,0
238911,131776,78336,1,1,camelyon16_train_tumor_056,tumor_056,0
242762,131904,78848,1,1,camelyon16_train_tumor_056,tumor_056,0
128152,131584,81728,1,1,camelyon16_train_tumor_056,tumor_056,0
84590,131264,84544,1,1,camelyon16_train_tumor_056,tumor_056,0
173216,129344,86272,1,1,camelyon16_train_tumor_056,tumor_056,0
122385,131072,82368,1,1,camelyon16_train_tumor_056,tumor_056,0
129895,130112,86336,1,1,camelyon16_train_tumor_056,tumor_056,0
119717,131776,78784,1,1,camelyon16_train_tumor_056,tumor_056,0
133239,85696,56832,1,1,camelyon16_train_tumor_056,tumor_056,0
260523,129088,82688,1,1,camelyon16_train_tumor_056,tumor_056,0
43185,87232,58048,1,1,camelyon16_train_tumor_056,tumor_056,0
60358,131968,79232,1,1,camelyon16_train_tumor_056,tumor_056,0
3616,132352,77696,1,1,camelyon16_train_tumor_056,tumor_056,0
4379,130496,83008,1,1,camelyon16_train_tumor_056,tumor_056,0
129322,131456,78720,1,1,camelyon16_train_tumor_056,tumor_056,0
97626,129472,83456,1,1,camelyon16_train_tumor_056,tumor_056,0
137279,131584,78272,1,1,camelyon16_train_tumor_056,tumor_056,0
261123,130176,82112,1,1,camelyon16_train_tumor_056,tumor_056,0
74559,129216,82496,1,1,camelyon16_train_tumor_056,tumor_056,0
105819,132672,78464,1,1,camelyon16_train_tumor_056,tumor_056,0
252877,130944,83136,1,1,camelyon16_train_tumor_056,tumor_056,0
89294,131264,81152,1,1,camelyon16_train_tumor_056,tumor_056,0
159542,131840,79040,1,1,camelyon16_train_tumor_056,tumor_056,0
154557,87744,57728,1,1,camelyon16_train_tumor_056,tumor_056,0
241188,132224,78208,1,1,camelyon16_train_tumor_056,tumor_056,0
183812,132160,81408,1,1,camelyon16_train_tumor_056,tumor_056,0
192227,131840,77312,1,1,camelyon16_train_tumor_056,tumor_056,0
245168,130368,83584,1,1,camelyon16_train_tumor_056,tumor_056,0
196316,131776,76992,1,1,camelyon16_train_tumor_056,tumor_056,0
186812,131328,78848,1,1,camelyon16_train_tumor_056,tumor_056,0
40222,131136,79360,1,1,camelyon16_train_tumor_056,tumor_056,0
147715,130752,86080,1,1,camelyon16_train_tumor_056,tumor_056,0
24564,131072,86464,1,1,camelyon16_train_tumor_056,tumor_056,0
19898,88192,56896,1,1,camelyon16_train_tumor_056,tumor_056,0
43214,84480,57152,1,1,camelyon16_train_tumor_056,tumor_056,0
199231,128960,84800,1,1,camelyon16_train_tumor_056,tumor_056,0
149346,84672,58112,1,1,camelyon16_train_tumor_056,tumor_056,0
48492,131072,85120,1,1,camelyon16_train_tumor_056,tumor_056,0
246379,87680,56320,1,1,camelyon16_train_tumor_056,tumor_056,0
144211,130816,85312,1,1,camelyon16_train_tumor_056,tumor_056,0
212610,131136,80256,1,1,camelyon16_train_tumor_056,tumor_056,0
238513,131840,77184,1,1,camelyon16_train_tumor_056,tumor_056,0
191004,85696,57600,1,1,camelyon16_train_tumor_056,tumor_056,0
177434,83968,57728,1,1,camelyon16_train_tumor_056,tumor_056,0
242357,131840,78336,1,1,camelyon16_train_tumor_056,tumor_056,0
210531,86592,55168,1,1,camelyon16_train_tumor_056,tumor_056,0
252348,130752,88192,1,1,camelyon16_train_tumor_056,tumor_056,0
194666,130688,85504,1,1,camelyon16_train_tumor_056,tumor_056,0
119549,129344,85120,1,1,camelyon16_train_tumor_056,tumor_056,0
162529,128896,86080,1,1,camelyon16_train_tumor_056,tumor_056,0
155327,132736,79552,1,1,camelyon16_train_tumor_056,tumor_056,0
182705,131776,79104,1,1,camelyon16_train_tumor_056,tumor_056,0
51556,130880,79616,1,1,camelyon16_train_tumor_056,tumor_056,0
234311,86976,58176,1,1,camelyon16_train_tumor_056,tumor_056,0
61970,129664,84992,1,1,camelyon16_train_tumor_056,tumor_056,0
227210,128512,83200,1,1,camelyon16_train_tumor_056,tumor_056,0
64369,129664,86272,1,1,camelyon16_train_tumor_056,tumor_056,0
212185,128960,84800,1,1,camelyon16_train_tumor_056,tumor_056,0
136907,85824,55232,1,1,camelyon16_train_tumor_056,tumor_056,0
224798,130176,80576,1,1,camelyon16_train_tumor_056,tumor_056,0
32584,84928,55680,1,1,camelyon16_train_tumor_056,tumor_056,0
46459,131776,82112,1,1,camelyon16_train_tumor_056,tumor_056,0
225033,84608,57792,1,1,camelyon16_train_tumor_056,tumor_056,0
183802,130176,82304,1,1,camelyon16_train_tumor_056,tumor_056,0
106549,130944,86720,1,1,camelyon16_train_tumor_056,tumor_056,0
206901,130944,81152,1,1,camelyon16_train_tumor_056,tumor_056,0
30372,130624,82368,1,1,camelyon16_train_tumor_056,tumor_056,0
226139,131648,82944,1,1,camelyon16_train_tumor_056,tumor_056,0
213805,130816,88064,1,1,camelyon16_train_tumor_056,tumor_056,0
144077,130944,80320,1,1,camelyon16_train_tumor_056,tumor_056,0
248043,132096,79808,1,1,camelyon16_train_tumor_056,tumor_056,0
104178,131200,78976,1,1,camelyon16_train_tumor_056,tumor_056,0
99990,86464,54784,1,1,camelyon16_train_tumor_056,tumor_056,0
190904,84544,57088,1,1,camelyon16_train_tumor_056,tumor_056,0
111790,87488,58496,1,1,camelyon16_train_tumor_056,tumor_056,0
122285,85440,56704,1,1,camelyon16_train_tumor_056,tumor_056,0
148314,130368,84416,1,1,camelyon16_train_tumor_056,tumor_056,0
66953,85568,56256,1,1,camelyon16_train_tumor_056,tumor_056,0
171486,131264,87424,1,1,camelyon16_train_tumor_056,tumor_056,0
64557,129472,87744,1,1,camelyon16_train_tumor_056,tumor_056,0
219647,130368,85568,1,1,camelyon16_train_tumor_056,tumor_056,0
187943,129600,84928,1,1,camelyon16_train_tumor_056,tumor_056,0
36542,86080,57472,1,1,camelyon16_train_tumor_056,tumor_056,0
168024,131328,85120,1,1,camelyon16_train_tumor_056,tumor_056,0
14619,128832,83264,1,1,camelyon16_train_tumor_056,tumor_056,0
248698,130944,88832,1,1,camelyon16_train_tumor_056,tumor_056,0
